question_id,AMR_Depth
mmlu_high_school_government_and_politics_row_128,3
mmlu_high_school_government_and_politics_row_129,4
mmlu_high_school_government_and_politics_row_130,5
mmlu_high_school_government_and_politics_row_131,5
mmlu_high_school_government_and_politics_row_132,4
mmlu_high_school_government_and_politics_row_133,5
mmlu_high_school_government_and_politics_row_134,3
mmlu_high_school_government_and_politics_row_135,4
mmlu_high_school_government_and_politics_row_136,5
mmlu_high_school_government_and_politics_row_137,6
mmlu_high_school_government_and_politics_row_138,9
mmlu_high_school_government_and_politics_row_139,6
mmlu_high_school_government_and_politics_row_140,4
mmlu_high_school_government_and_politics_row_141,5
mmlu_high_school_government_and_politics_row_142,7
mmlu_high_school_government_and_politics_row_143,6
mmlu_high_school_government_and_politics_row_144,6
mmlu_high_school_government_and_politics_row_145,6
mmlu_high_school_government_and_politics_row_146,5
mmlu_high_school_government_and_politics_row_147,4
mmlu_high_school_government_and_politics_row_148,5
mmlu_high_school_government_and_politics_row_149,5
mmlu_high_school_government_and_politics_row_150,5
mmlu_high_school_government_and_politics_row_151,5
mmlu_high_school_government_and_politics_row_152,5
mmlu_high_school_government_and_politics_row_153,4
mmlu_high_school_government_and_politics_row_154,5
mmlu_high_school_government_and_politics_row_155,4
mmlu_high_school_government_and_politics_row_156,4
mmlu_high_school_government_and_politics_row_157,4
mmlu_high_school_government_and_politics_row_158,7
mmlu_high_school_government_and_politics_row_159,5
mmlu_high_school_government_and_politics_row_160,4
mmlu_high_school_government_and_politics_row_161,6
mmlu_high_school_government_and_politics_row_162,6
mmlu_high_school_government_and_politics_row_163,5
mmlu_high_school_government_and_politics_row_164,5
mmlu_high_school_government_and_politics_row_165,4
mmlu_high_school_government_and_politics_row_166,6
mmlu_high_school_government_and_politics_row_167,6
mmlu_high_school_government_and_politics_row_168,4
mmlu_high_school_government_and_politics_row_169,5
mmlu_high_school_government_and_politics_row_170,6
mmlu_high_school_government_and_politics_row_171,5
mmlu_high_school_government_and_politics_row_172,6
mmlu_high_school_government_and_politics_row_173,7
mmlu_high_school_government_and_politics_row_174,8
mmlu_high_school_government_and_politics_row_175,5
mmlu_high_school_government_and_politics_row_176,5
mmlu_high_school_government_and_politics_row_177,5
mmlu_high_school_government_and_politics_row_178,7
mmlu_high_school_government_and_politics_row_179,5
mmlu_high_school_government_and_politics_row_180,8
mmlu_high_school_government_and_politics_row_181,9
mmlu_high_school_government_and_politics_row_182,5
mmlu_high_school_government_and_politics_row_183,3
mmlu_high_school_government_and_politics_row_184,4
mmlu_high_school_government_and_politics_row_185,7
mmlu_high_school_government_and_politics_row_186,6
mmlu_high_school_government_and_politics_row_187,5
mmlu_high_school_government_and_politics_row_188,5
mmlu_high_school_government_and_politics_row_189,5
mmlu_high_school_government_and_politics_row_190,5
mmlu_high_school_government_and_politics_row_191,5
mmlu_high_school_government_and_politics_row_192,7
mmlu_high_school_macroeconomics_row_0,4
mmlu_high_school_macroeconomics_row_1,5
mmlu_high_school_macroeconomics_row_2,6
mmlu_high_school_macroeconomics_row_3,6
mmlu_high_school_macroeconomics_row_4,4
mmlu_high_school_macroeconomics_row_5,5
mmlu_high_school_macroeconomics_row_6,4
mmlu_high_school_macroeconomics_row_7,5
mmlu_high_school_macroeconomics_row_8,9
mmlu_high_school_macroeconomics_row_9,5
mmlu_high_school_macroeconomics_row_10,4
mmlu_high_school_macroeconomics_row_11,4
mmlu_high_school_macroeconomics_row_12,5
mmlu_high_school_macroeconomics_row_13,5
mmlu_high_school_macroeconomics_row_14,7
mmlu_high_school_macroeconomics_row_15,7
mmlu_high_school_macroeconomics_row_16,7
mmlu_high_school_macroeconomics_row_17,8
mmlu_high_school_macroeconomics_row_18,6
mmlu_high_school_macroeconomics_row_19,8
mmlu_high_school_macroeconomics_row_20,5
mmlu_high_school_macroeconomics_row_21,4
mmlu_high_school_macroeconomics_row_22,7
mmlu_high_school_macroeconomics_row_23,7
mmlu_high_school_macroeconomics_row_24,6
mmlu_high_school_macroeconomics_row_25,5
mmlu_high_school_macroeconomics_row_26,8
mmlu_high_school_macroeconomics_row_27,7
mmlu_high_school_macroeconomics_row_28,6
mmlu_high_school_macroeconomics_row_29,7
mmlu_high_school_macroeconomics_row_30,4
mmlu_high_school_macroeconomics_row_31,8
mmlu_high_school_macroeconomics_row_32,5
mmlu_high_school_macroeconomics_row_33,8
mmlu_high_school_macroeconomics_row_34,3
mmlu_high_school_macroeconomics_row_35,4
mmlu_high_school_macroeconomics_row_36,7
mmlu_high_school_macroeconomics_row_37,7
mmlu_high_school_macroeconomics_row_38,6
mmlu_high_school_macroeconomics_row_39,4
mmlu_high_school_macroeconomics_row_40,3
mmlu_high_school_macroeconomics_row_41,6
mmlu_high_school_macroeconomics_row_42,6
mmlu_high_school_macroeconomics_row_43,6
mmlu_high_school_macroeconomics_row_44,7
mmlu_high_school_macroeconomics_row_45,6
mmlu_high_school_macroeconomics_row_46,5
mmlu_high_school_macroeconomics_row_47,7
mmlu_high_school_macroeconomics_row_48,6
mmlu_high_school_macroeconomics_row_49,6
mmlu_high_school_macroeconomics_row_50,7
mmlu_high_school_macroeconomics_row_51,6
mmlu_high_school_macroeconomics_row_52,5
mmlu_high_school_macroeconomics_row_53,8
mmlu_high_school_macroeconomics_row_54,5
mmlu_high_school_macroeconomics_row_55,5
mmlu_high_school_macroeconomics_row_56,3
mmlu_high_school_macroeconomics_row_57,7
mmlu_high_school_macroeconomics_row_58,5
mmlu_high_school_macroeconomics_row_59,6
mmlu_high_school_macroeconomics_row_60,4
mmlu_high_school_macroeconomics_row_61,5
mmlu_high_school_macroeconomics_row_62,8
mmlu_high_school_macroeconomics_row_63,5
mmlu_high_school_macroeconomics_row_64,5
mmlu_high_school_macroeconomics_row_65,5
mmlu_high_school_macroeconomics_row_66,7
mmlu_high_school_macroeconomics_row_67,5
mmlu_high_school_macroeconomics_row_68,5
mmlu_high_school_macroeconomics_row_69,4
mmlu_high_school_macroeconomics_row_70,5
mmlu_high_school_macroeconomics_row_71,7
mmlu_high_school_macroeconomics_row_72,6
mmlu_high_school_macroeconomics_row_73,6
mmlu_high_school_macroeconomics_row_74,7
mmlu_high_school_macroeconomics_row_75,7
mmlu_high_school_macroeconomics_row_76,7
mmlu_high_school_macroeconomics_row_77,5
mmlu_high_school_macroeconomics_row_78,5
mmlu_high_school_macroeconomics_row_79,5
mmlu_high_school_macroeconomics_row_80,5
mmlu_high_school_macroeconomics_row_81,4
mmlu_high_school_macroeconomics_row_82,9
mmlu_high_school_macroeconomics_row_83,4
mmlu_high_school_macroeconomics_row_84,6
mmlu_high_school_macroeconomics_row_85,7
mmlu_high_school_macroeconomics_row_86,6
mmlu_high_school_macroeconomics_row_87,5
mmlu_high_school_macroeconomics_row_88,5
mmlu_high_school_macroeconomics_row_89,4
mmlu_high_school_macroeconomics_row_90,5
mmlu_high_school_macroeconomics_row_91,3
mmlu_high_school_macroeconomics_row_92,6
mmlu_high_school_macroeconomics_row_93,4
mmlu_high_school_macroeconomics_row_94,4
mmlu_high_school_macroeconomics_row_95,8
mmlu_high_school_macroeconomics_row_96,6
mmlu_high_school_macroeconomics_row_97,6
mmlu_high_school_macroeconomics_row_98,5
mmlu_high_school_macroeconomics_row_99,4
mmlu_high_school_macroeconomics_row_100,4
mmlu_high_school_macroeconomics_row_101,5
mmlu_high_school_macroeconomics_row_102,4
mmlu_high_school_macroeconomics_row_103,6
mmlu_high_school_macroeconomics_row_104,6
mmlu_high_school_macroeconomics_row_105,4
mmlu_high_school_macroeconomics_row_106,9
mmlu_high_school_macroeconomics_row_107,4
mmlu_high_school_macroeconomics_row_108,4
mmlu_high_school_macroeconomics_row_109,6
mmlu_high_school_macroeconomics_row_110,4
mmlu_high_school_macroeconomics_row_111,4
mmlu_high_school_macroeconomics_row_112,7
mmlu_high_school_macroeconomics_row_113,3
mmlu_high_school_macroeconomics_row_114,3
mmlu_high_school_macroeconomics_row_115,6
mmlu_high_school_macroeconomics_row_116,5
mmlu_high_school_macroeconomics_row_117,7
mmlu_high_school_macroeconomics_row_118,5
mmlu_high_school_macroeconomics_row_119,6
mmlu_high_school_macroeconomics_row_120,5
mmlu_high_school_macroeconomics_row_121,6
mmlu_high_school_macroeconomics_row_122,3
mmlu_high_school_macroeconomics_row_123,4
mmlu_high_school_macroeconomics_row_124,5
mmlu_high_school_macroeconomics_row_125,5
mmlu_high_school_macroeconomics_row_126,4
mmlu_high_school_macroeconomics_row_127,7
mmlu_high_school_macroeconomics_row_128,3
mmlu_high_school_macroeconomics_row_129,7
mmlu_high_school_macroeconomics_row_130,6
mmlu_high_school_macroeconomics_row_131,7
mmlu_high_school_macroeconomics_row_132,8
mmlu_high_school_macroeconomics_row_133,9
mmlu_high_school_macroeconomics_row_134,3
mmlu_high_school_macroeconomics_row_135,6
mmlu_high_school_macroeconomics_row_136,3
mmlu_high_school_macroeconomics_row_137,6
mmlu_high_school_macroeconomics_row_138,3
mmlu_high_school_macroeconomics_row_139,3
mmlu_high_school_macroeconomics_row_140,7
mmlu_high_school_macroeconomics_row_141,4
mmlu_high_school_macroeconomics_row_142,8
mmlu_high_school_macroeconomics_row_143,7
mmlu_high_school_macroeconomics_row_144,6
mmlu_high_school_macroeconomics_row_145,8
mmlu_high_school_macroeconomics_row_146,6
mmlu_high_school_macroeconomics_row_147,7
mmlu_high_school_macroeconomics_row_148,4
mmlu_high_school_macroeconomics_row_149,7
mmlu_high_school_macroeconomics_row_150,6
mmlu_high_school_macroeconomics_row_151,7
mmlu_high_school_macroeconomics_row_152,6
mmlu_high_school_macroeconomics_row_153,6
mmlu_high_school_macroeconomics_row_154,5
mmlu_high_school_macroeconomics_row_155,7
mmlu_high_school_macroeconomics_row_156,4
mmlu_high_school_macroeconomics_row_157,5
mmlu_high_school_macroeconomics_row_158,5
mmlu_high_school_macroeconomics_row_159,4
mmlu_high_school_macroeconomics_row_160,4
mmlu_high_school_macroeconomics_row_161,6
mmlu_high_school_macroeconomics_row_162,4
mmlu_high_school_macroeconomics_row_163,4
mmlu_high_school_macroeconomics_row_164,2
mmlu_high_school_macroeconomics_row_165,4
mmlu_high_school_macroeconomics_row_166,5
mmlu_high_school_macroeconomics_row_167,6
mmlu_high_school_macroeconomics_row_168,5
mmlu_high_school_macroeconomics_row_169,6
mmlu_high_school_macroeconomics_row_170,4
mmlu_high_school_macroeconomics_row_171,6
mmlu_high_school_macroeconomics_row_172,6
mmlu_high_school_macroeconomics_row_173,7
mmlu_high_school_macroeconomics_row_174,4
mmlu_high_school_macroeconomics_row_175,5
mmlu_high_school_macroeconomics_row_176,6
mmlu_high_school_macroeconomics_row_177,6
mmlu_high_school_macroeconomics_row_178,2
mmlu_high_school_macroeconomics_row_179,3
mmlu_high_school_macroeconomics_row_180,3
mmlu_high_school_macroeconomics_row_181,6
mmlu_high_school_macroeconomics_row_182,6
mmlu_high_school_macroeconomics_row_183,8
mmlu_high_school_macroeconomics_row_184,5
mmlu_high_school_macroeconomics_row_185,7
mmlu_high_school_macroeconomics_row_186,7
mmlu_high_school_macroeconomics_row_187,4
mmlu_high_school_macroeconomics_row_188,8
mmlu_high_school_macroeconomics_row_189,5
mmlu_high_school_macroeconomics_row_190,7
mmlu_high_school_macroeconomics_row_191,5
mmlu_high_school_macroeconomics_row_192,4
mmlu_high_school_macroeconomics_row_193,5
mmlu_high_school_macroeconomics_row_194,6
mmlu_high_school_macroeconomics_row_195,7
mmlu_high_school_macroeconomics_row_196,6
mmlu_high_school_macroeconomics_row_197,5
mmlu_high_school_macroeconomics_row_198,4
mmlu_high_school_macroeconomics_row_199,4
mmlu_high_school_macroeconomics_row_200,3
mmlu_high_school_macroeconomics_row_201,4
mmlu_high_school_macroeconomics_row_202,6
mmlu_high_school_macroeconomics_row_203,4
mmlu_high_school_macroeconomics_row_204,7
mmlu_high_school_macroeconomics_row_205,9
mmlu_high_school_macroeconomics_row_206,5
mmlu_high_school_macroeconomics_row_207,6
mmlu_high_school_macroeconomics_row_208,5
mmlu_high_school_macroeconomics_row_209,3
mmlu_high_school_macroeconomics_row_210,6
mmlu_high_school_macroeconomics_row_211,7
mmlu_high_school_macroeconomics_row_212,5
mmlu_high_school_macroeconomics_row_213,8
mmlu_high_school_macroeconomics_row_214,5
mmlu_high_school_macroeconomics_row_215,7
mmlu_high_school_macroeconomics_row_216,3
mmlu_high_school_macroeconomics_row_217,5
mmlu_high_school_macroeconomics_row_218,5
mmlu_high_school_macroeconomics_row_219,6
mmlu_high_school_macroeconomics_row_220,5
mmlu_high_school_macroeconomics_row_221,3
mmlu_high_school_macroeconomics_row_222,5
mmlu_high_school_macroeconomics_row_223,5
mmlu_high_school_macroeconomics_row_224,8
mmlu_high_school_macroeconomics_row_225,4
mmlu_high_school_macroeconomics_row_226,2
mmlu_high_school_macroeconomics_row_227,5
mmlu_high_school_macroeconomics_row_228,4
mmlu_high_school_macroeconomics_row_229,4
mmlu_high_school_macroeconomics_row_230,5
mmlu_high_school_macroeconomics_row_231,7
mmlu_high_school_macroeconomics_row_232,6
mmlu_high_school_macroeconomics_row_233,8
mmlu_high_school_macroeconomics_row_234,3
mmlu_high_school_macroeconomics_row_235,6
mmlu_high_school_macroeconomics_row_236,7
mmlu_high_school_macroeconomics_row_237,5
mmlu_high_school_macroeconomics_row_238,6
mmlu_high_school_macroeconomics_row_239,5
mmlu_high_school_macroeconomics_row_240,5
mmlu_high_school_macroeconomics_row_241,4
mmlu_high_school_macroeconomics_row_242,3
mmlu_high_school_macroeconomics_row_243,4
mmlu_high_school_macroeconomics_row_244,7
mmlu_high_school_macroeconomics_row_245,8
mmlu_high_school_macroeconomics_row_246,4
mmlu_high_school_macroeconomics_row_247,4
mmlu_high_school_macroeconomics_row_248,6
mmlu_high_school_macroeconomics_row_249,5
mmlu_high_school_macroeconomics_row_250,5
mmlu_high_school_macroeconomics_row_251,8
mmlu_high_school_macroeconomics_row_252,4
mmlu_high_school_macroeconomics_row_253,7
mmlu_high_school_macroeconomics_row_254,9
mmlu_high_school_macroeconomics_row_255,6
mmlu_high_school_macroeconomics_row_256,5
mmlu_high_school_macroeconomics_row_257,7
mmlu_high_school_macroeconomics_row_258,5
mmlu_high_school_macroeconomics_row_259,5
mmlu_high_school_macroeconomics_row_260,5
mmlu_high_school_macroeconomics_row_261,5
mmlu_high_school_macroeconomics_row_262,4
mmlu_high_school_macroeconomics_row_263,5
mmlu_high_school_macroeconomics_row_264,4
mmlu_high_school_macroeconomics_row_265,3
mmlu_high_school_macroeconomics_row_266,6
mmlu_high_school_macroeconomics_row_267,6
mmlu_high_school_macroeconomics_row_268,5
mmlu_high_school_macroeconomics_row_269,7
mmlu_high_school_macroeconomics_row_270,7
mmlu_high_school_macroeconomics_row_271,6
mmlu_high_school_macroeconomics_row_272,4
mmlu_high_school_macroeconomics_row_273,5
mmlu_high_school_macroeconomics_row_274,4
mmlu_high_school_macroeconomics_row_275,5
mmlu_high_school_macroeconomics_row_276,4
mmlu_high_school_macroeconomics_row_277,5
mmlu_high_school_macroeconomics_row_278,6
mmlu_high_school_macroeconomics_row_279,7
mmlu_high_school_macroeconomics_row_280,4
mmlu_high_school_macroeconomics_row_281,8
mmlu_high_school_macroeconomics_row_282,8
mmlu_high_school_macroeconomics_row_283,7
mmlu_high_school_macroeconomics_row_284,5
mmlu_high_school_macroeconomics_row_285,4
mmlu_high_school_macroeconomics_row_286,6
mmlu_high_school_macroeconomics_row_287,6
mmlu_high_school_macroeconomics_row_288,4
