model_name,theta,theta_3pl,beta_marginal,beta_partial_text,beta_partial_difficulty,beta_null_mean
rhysjones/Phi-3-mini-mango-1,0.3031637,0.3762599,-0.12893946246685298,-0.05160141269084824,-0.026460801059254354,-0.10882468529848649
rhysjones/Phi-3-mini-mango-1-llamafied,-0.0070181973,0.39082357,-0.12893946246685298,-0.05160141269084824,-0.026460801059254354,-0.1134737293497126
rinna/llama-3-youko-8b,-0.48251498,-0.8516028,-0.10896527487914023,-0.03217696924899126,0.0015309493378698265,-0.09763840490087325
rmihaylov/Llama-3-DARE-v1-8B,0.033794925,-0.07528459,-0.1082797211056106,-0.05665579132040719,-0.026562801420227704,-0.10383852632450377
rmihaylov/Llama-3-DARE-v2-8B,0.003326689,-0.10185918,-0.11094571852694189,-0.06268529146156454,-0.037917236294813125,-0.10781505952937732
rmihaylov/Llama-3-DARE-v3-8B,-0.024695192,-0.13074584,-0.1144391396247991,-0.05319235441507108,-0.017972674175251314,-0.10207599871552762
rombodawg/Everyone-Coder-33b-Base,-1.2926617,-2.2039638,-0.03921122812788625,-0.024701536288049913,-0.0036585644037956722,-0.05014643554293095
rombodawg/Llama-3-8B-Base-Coder-v3.5-10k,-0.17951879,-0.37700856,-0.10606620147842481,-0.03771078110128712,-0.006594720980270304,-0.10724193601419944
rombodawg/Llama-3-8B-Instruct-Coder,-0.06049993,-0.17298098,-0.1043391530476109,-0.04900762150631864,-0.014595980378035178,-0.10100616053197707
rombodawg/test_dataset_Codellama-3-8B,-0.04733105,-0.15530626,-0.10956837884713479,-0.05515272778153977,-0.025602010098181905,-0.10623811850167077
rufjdk5480/mixtral-ko-qna-merged,0.44610426,0.46722654,-0.11940760066425714,-0.0405777720066878,-0.0076256038905176,-0.10973762261331967
ruslanmv/Medical-Mixtral-7B-v2k,-0.58938473,-1.0008526,-0.0940267332396816,-0.0603041233651707,-0.03785166106353213,-0.08775415944741186
ryan0712/llama-3-8b-DUS-initialized,-1.0084214,-1.5082043,-0.09478215222913856,-0.041949607037865336,-0.02350174583311067,-0.07289531398585145
ryan0712/llama-3-8b-slow-DUS-max-method2,-1.8683602,-4.5712185,-0.01377703208575759,-0.003289250426900245,-0.004359750710951008,-0.0014160721787634164
ryan0712/llama-3-8b-slow-DUS-method-1,-0.66503984,-0.86911994,-0.10519688518216232,-0.04888629295053209,-0.026107658595332373,-0.09115790192074451
ryan0712/llama-3-8b-slow-DUS-random-method2,-1.620637,-4.228411,0.007830729120447771,0.013945910592431917,0.015148572865096507,-0.0003827308656011566
s1ghhh/medllama-2-70b-qlora-1.1,0.6639928,0.32047713,-0.11022098137738544,-0.05711309543281229,-0.03397270815913106,-0.11152166304563446
saucam/aqua-smaug-0.3-8B,-0.018343449,-0.11146152,-0.11659420658158193,-0.05496163123113185,-0.025401387159607335,-0.11068982402282108
saucam/aqua-smaug-hermes-8B,-0.12860279,-0.17571609,-0.12435650523279561,-0.061587654687356046,-0.035301426523950845,-0.10112213999028637
scb10x/llama-3-typhoon-v1.5-8b,-0.18583803,-0.29674903,-0.12106927429204352,-0.06191906614740189,-0.03583568775728958,-0.10081772363756963
scb10x/llama-3-typhoon-v1.5-8b-instruct,-0.2510474,-0.33596158,-0.10760046754663906,-0.03891049860367929,-0.00379906167629588,-0.10313413594532089
senseable/Wilbur-30B,1.9754024,1.5647912,-0.12857528891343667,-0.03654073840269883,-0.005161944735400263,-0.10737137067853067
seungduk/KoSOLAR-10.7B-v0.1,-0.14407752,-0.2125687,-0.11671900068996985,-0.05807787241140633,-0.031675584476158425,-0.10500187856386194
shenzhi-wang/Llama3-70B-Chinese-Chat,1.8028786,1.2142895,-0.11942102101027748,-0.031106487479802464,-0.0035362111175028656,-0.11202809058175424
smelborp/MixtralOrochi8x7B,0.3526763,0.39143747,-0.12063022480208925,-0.031690175933907556,0.006162920222648906,-0.10408474172168238
smelborp/MixtralOrochi8x7B-Alt,0.2989932,0.36536863,-0.11454812008243713,-0.02705619134772163,0.01706245221097905,-0.10737123790830316
sophosympatheia/Aurora-Nights-70B-v1.0,0.59223455,0.30916736,-0.12479911416923829,-0.07313473028911621,-0.058129150528497674,-0.10730000642208377
sophosympatheia/Midnight-Rose-70B-v2.0.3,0.49854302,0.25312653,-0.11271117648080142,-0.05712436739944005,-0.03190401843007011,-0.10980583074554254
souvik0306/falcon_7b_3epoch_norobots,-1.6405312,-5.3386745,0.010436311581290162,-0.002410708760702361,0.0037267738480310803,-0.0007860539373173957
ssmits/Falcon2-5.5B-multilingual,-1.8223609,-5.784852,0.004386942189597428,0.0005341196624451072,-0.00024369238154516688,-0.00011208029918314644
statking/Meta-Llama-3-8B-Instruct-ORPO-QLoRA,-0.14738981,-0.26293507,-0.1126526222915834,-0.05937505308976833,-0.0310439631262121,-0.1081397196962167
sumo43/SOLAR-10.7B-Instruct-DPO-v1.0,-0.20403554,-0.34582376,-0.10891372756770909,-0.048834493384571395,-0.021450706120533056,-0.1045433132332855
sumo43/Yi-34b-x2,1.9058764,1.5185577,-0.12825004834772674,-0.04369552607572501,-0.02030586669756525,-0.1098691454635069
tenyx/Llama3-TenyxChat-70B,1.8819631,1.2499803,-0.09910386920866249,-0.009950086866324495,0.02740963765344018,-0.11259625546503613
theo77186/Llama-3-8B-Instruct-norefusal,-0.05761847,-0.14767353,-0.11275096030730454,-0.07524903983775572,-0.059163329462135775,-0.10787732670149544
thomasgauthier/Unmixtraled-22B-v0.1-expert-2,-1.981781,-4.192634,-0.02113234431704817,-0.020674229594807837,-0.021229960284016865,-0.005902634125962309
tiiuae/falcon-11B,-0.6725021,-1.1025958,-0.1022727433847753,-0.06384360723009147,-0.040806143799040004,-0.08836100496569757
tiiuae/falcon-180B,0.3526452,-0.07148498,-0.11718274106999024,-0.08022889714239513,-0.06949106287310024,-0.10238640711694494
tiiuae/falcon-40b,-0.7396176,-1.399835,-0.06642910227510523,-0.03877955990721826,-0.015238422520744692,-0.08053573901316737
tiiuae/falcon-7b,-1.7444614,-4.231731,-0.02873290327712962,-0.04034485071644288,-0.03398861200196299,-0.0015837516664437632
tiiuae/falcon-7b-instruct,-1.8353249,-4.0559773,-0.017510045347138334,-0.007543418439998355,-0.003898339617618709,-0.003386662528609501
timdettmers/guanaco-33b-merged,-0.905514,-1.6655176,-0.07180605414153525,-0.026434721198284453,-0.0023390072087097866,-0.07285529410190636
tokyotech-llm/Swallow-70b-instruct-hf,0.019617923,-0.21355926,-0.09299503978154999,-0.03224879843273014,0.004536088762137214,-0.10297494207753408
tyson0420/mixtral_stack_llama,-1.6592113,-6.697006,0.003781959944824222,-0.003750306322448679,-0.001982080316228279,-0.0007885793071771796
unit-mesh/autodev-deepseek-6.7b-finetunes-poc,-1.4656969,-2.595139,-0.029481885213008468,-0.012054295492525409,0.00578603085767206,-0.04188713435668846
unsloth/Phi-3-medium-4k-instruct,1.4504212,1.1001955,-0.11000542715662127,-0.01761161196781533,0.016708972873301774,-0.10817851310287682
unsloth/Phi-3-mini-4k-instruct,0.288883,0.38407192,-0.1331979340577205,-0.052584568622219025,-0.026968792071532157,-0.1107488582101479
upstage/Llama-2-70b-instruct,0.5769075,0.37016454,-0.11837799049346294,-0.05001535965492796,-0.016823020727549983,-0.1068581163458472
upstage/Llama-2-70b-instruct-v2,0.706298,0.41065815,-0.11214937922770962,-0.050687206883330074,-0.02127445591319842,-0.10352875624304793
upstage/SOLAR-0-70b-16bit,0.7069887,0.403919,-0.11214937922770962,-0.050687206883330074,-0.02127445591319842,-0.11667346803714522
upstage/SOLAR-10.7B-Instruct-v1.0,-0.024135297,-0.05483433,-0.11445622292645193,-0.05461120326257074,-0.02818654616772806,-0.10734340959378316
upstage/SOLAR-10.7B-v1.0,-0.16559456,-0.23526654,-0.11207980088394168,-0.054429524598413805,-0.02643228727808831,-0.10338213956791772
upstage/llama-30b-instruct,-0.5719497,-1.1479831,-0.11398966880981333,-0.06547259281953982,-0.04202370372780025,-0.08235810474156516
upstage/llama-30b-instruct-2048,-0.39848045,-0.90859336,-0.08444020909415725,-0.027618093841002642,0.005695110417274967,-0.09329519844939749
uukuguy/speechless-codellama-34b-v1.9,-0.8127648,-1.3785481,-0.07039014188715527,-0.03782766392599141,-0.012208770459155796,-0.08011722707896084
uukuguy/speechless-codellama-34b-v2.0,-0.84582806,-1.4915285,-0.06611687762132935,-0.03736921637577916,-0.012064597036298553,-0.07710989994686387
uukuguy/speechless-codellama-dolphin-orca-platypus-34b,-0.9237269,-1.5820782,-0.07656525012155185,-0.04841857259082699,-0.02623363181433955,-0.0795885277964535
uygarkurt/llama-3-merged-linear,0.10285393,0.03767446,-0.1066105104433244,-0.04665712546615642,-0.01230788643080717,-0.11133145061527167
v2ray/LLaMA-2-Wizard-70B-QLoRA,0.38532108,0.19763893,-0.13083866542648256,-0.0671286103820031,-0.04535135385950831,-0.10845459102651801
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,-0.18608712,-0.36076862,-0.11480780386897817,-0.055381739430655545,-0.028273361050373317,-0.09923097175417882
vicgalle/Configurable-Llama-3-8B-v0.1,0.02499949,-0.06266642,-0.1085619320956378,-0.06085484333711249,-0.035622518919760676,-0.10601062938231745
vicgalle/Configurable-Llama-3-8B-v0.2,0.023742016,-0.054907586,-0.10323929777630528,-0.054559447922253694,-0.023774093366108848,-0.10547982965225823
vicgalle/Configurable-Llama-3-8B-v0.3,0.0042508543,-0.05614001,-0.1047560539493046,-0.059283340260961215,-0.03316932831148718,-0.10553271958457335
vicgalle/Configurable-Yi-1.5-9B-Chat,0.11719358,0.59525937,-0.08131762018557875,0.0030517175812136356,0.042760453587349145,-0.1101062066933405
vicgalle/ConfigurableSOLAR-10.7B,-0.009860634,-0.08712187,-0.11735978034714918,-0.07315151520907871,-0.05579485104388596,-0.10540797875387835
vicgalle/Miqu-6B-truthy,-1.6673111,-6.800257,0.012923358050236575,-0.005366562109894628,-0.008438969579874481,0.003841666693003544
vicgalle/OpenHermes-Gemma-2B,-1.4531044,-2.634779,-0.03915008201103183,-0.008622988464818678,0.006236127687524501,-0.03721172237367086
vicgalle/SOLAR-13B-Instruct-v1.0,-0.84336394,-1.4230161,-0.0820440043525086,-0.04018320267673261,-0.01847387061818554,-0.08311351889740883
vicgalle/Unsafe-Llama-3-8B,-0.014819677,-0.094831795,-0.1154417761998258,-0.07259398341281216,-0.05612560951506866,-0.10309108524356927
vicgalle/franken-SOLAR-18B-v1.0,-0.2777728,-0.4402114,-0.10321302048868387,-0.04429382925779389,-0.01692440423336767,-0.10171299933229368
vicgalle/solarized-13B-dpo,-0.63169676,-1.043253,-0.0976328697818801,-0.040166219987294374,-0.013198270231818077,-0.0861849502105055
vicgalle/solarized-18B-dpo,-0.24787769,-0.4296932,-0.09914044802991984,-0.03545927440912831,-0.004017528081760981,-0.09976159858307118
vihangd/neuralfalcon-1b-v1,-1.7162508,-6.4234333,0.008364807393902683,-0.014059954045469156,-0.016108645134502244,0.0011594920098125542
vistagi/Mixtral-8x7b-v0.1-dpo,0.47714418,0.4594915,-0.11838890169376544,-0.03748567639274111,-0.0018047747145230667,-0.10829999986550518
vistagi/Mixtral-8x7b-v0.1-sft,0.4774517,0.461291,-0.11838890169376544,-0.03748567639274111,-0.0018047747145230667,-0.11164018839997407
vonjack/phi-3-mini-4k-instruct-llamafied,-0.007422284,0.37921527,-0.13051783489175106,-0.05410243990631394,-0.029650863370370196,-0.10696189035479259
wandb/gemma-2b-zephyr-dpo,-1.3460977,-2.433279,-0.08641628405331889,-0.041269882607443936,-0.02649618831946435,-0.043610728154252085
wandb/gemma-2b-zephyr-sft,-1.3423382,-2.4071164,-0.08618649071562429,-0.041235886603824906,-0.02617019888648551,-0.05261128089580706
wenbopan/Faro-Yi-34B,1.814637,1.4006841,-0.11423124986232687,-0.02080236345416135,0.02130552379833702,-0.11312908590657361
wenbopan/Faro-Yi-34B-200K,1.8059337,1.4147981,-0.11423124986232687,-0.02080236345416135,0.02130552379833702,-0.11123784966752469
willyninja30/ARIA-70B-French,-0.1977292,-0.6342491,-0.09663438984591881,-0.062460339294181676,-0.03989486749244359,-0.09877781202712613
win10/Meta-Llama-3-15B-Instruct,0.009891065,-0.07811542,-0.12334757261536679,-0.08245042523449533,-0.0711074059635579,-0.10538855112838535
yanolja/KoSOLAR-10.7B-v0.2,-0.21061699,-0.31119075,-0.10828342642837101,-0.05300747096308999,-0.024733274999787176,-0.10089693464884258
yanolja/KoSOLAR-10.7B-v0.3,-0.20396902,-0.33523944,-0.09558910196983605,-0.0473567676865569,-0.016841171465178967,-0.10572392503748758
yeontaek/llama-2-70B-ensemble-v2,0.29785755,0.15205945,-0.11510228381257513,-0.06163003380486164,-0.0362066207466514,-0.10837646665188964
yeontaek/llama-2-70B-ensemble-v3,0.29066244,0.16103853,-0.12620584997928164,-0.0671351208627881,-0.04575166576022609,-0.10577370510206914
yeontaek/llama-2-70B-ensemble-v4,0.5494427,0.26956478,-0.10777381143199956,-0.05777097618761868,-0.032928301359212805,-0.11178069881250127
yeontaek/llama-2-70B-ensemble-v5,0.5741038,0.30012143,-0.11279589457431659,-0.04957430524828246,-0.019113741581375927,-0.11196123366750112
yeontaek/llama-2-70B-ensemble-v6,0.32516938,0.13721998,-0.1250925332699679,-0.07070170674141225,-0.05025016452809506,-0.10612547259675356
yeontaek/llama-2-70B-ensemble-v7,0.33418408,0.15869978,-0.11454742806756711,-0.048171733796788976,-0.016017974526702693,-0.1061588036821334
yeontaek/llama-2-70B-ensemble-v8,-0.25740117,-0.54619014,-0.11979958982653462,-0.06399703818975847,-0.037274217486497625,-0.09921460180202296
yeontaek/llama-2-70b-IA3-guanaco,0.019000607,-0.10592654,-0.08821164345975126,-0.024342785337073486,0.014795581178680153,-0.10984387429842202
yhyhy3/med-orca-instruct-33b,-1.6918952,-6.458234,-0.00824780670331129,-0.0034252534570207035,-0.00414209311683977,0.001811787005481224
yunconglong/Mixtral_7Bx2_MoE_13B_DPO,-0.39990428,-0.8959016,-0.09252217263820596,-0.0397632149303614,-0.010065125117642256,-0.09369970795929036
zelus82/JuliusCesar-72B-BeyonderV.0,-1.9684355,-4.1632667,-0.026359173134731146,-0.02867172448810651,-0.029393611832042338,-0.004459437101097573
